@RELATION trainedClassifier/svmNoLapelModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {speech,non-speech}

@DATA
0.092697,0.011820,3.096187,0.176128,0.185615,0.788737,0.007712,0.140067,-25.917672,1.439735,0.974090,-0.165247,-1.058636,-0.113754,-0.128039,-0.001986,-0.256132,-0.162586,-0.002270,0.006308,-0.260830,0.022712,0.005615,0.015339,0.017211,0.012012,0.011053,0.013775,0.001464,0.014083,0.017258,0.023412,0.013595,0.022329,0.064254,0.010160,0.212737,0.053562,0.026228,0.559059,0.006022,0.108297,1.524864,0.686586,0.511900,0.435208,0.366316,0.306437,0.343111,0.293245,0.320605,0.273603,0.287827,0.287650,0.278309,0.026241,0.008100,0.017400,0.024396,0.015655,0.015983,0.017181,0.002272,0.021227,0.020308,0.024108,0.019970,0.014068,speech
0.087231,0.014209,3.074932,0.167715,0.184297,0.678352,0.010769,0.123635,-26.018884,1.761581,0.947802,-0.249599,-0.986783,-0.077510,-0.033651,0.082630,-0.306168,-0.163749,-0.166523,-0.067547,-0.276121,0.032518,0.008188,0.024269,0.020742,0.015277,0.009898,0.013398,0.001630,0.008799,0.016508,0.022093,0.010515,0.023955,0.070151,0.013871,0.241047,0.062436,0.029823,0.548179,0.008817,0.113831,1.716635,0.681804,0.617168,0.450486,0.383511,0.339478,0.318021,0.315890,0.282729,0.303424,0.332655,0.306499,0.307409,0.038371,0.012883,0.028891,0.030222,0.019979,0.014042,0.017384,0.002612,0.012887,0.019252,0.027012,0.016726,0.014209,speech
0.094613,0.012672,3.096911,0.176766,0.188536,0.770895,0.008298,0.142701,-26.070264,1.579020,0.935677,-0.327321,-0.972685,-0.098490,-0.091786,0.065481,-0.277365,-0.172432,-0.068260,-0.001945,-0.256682,0.019862,0.007721,0.017278,0.015618,0.014563,0.014380,0.016785,0.001923,0.011073,0.018415,0.023408,0.010726,0.022509,0.068408,0.010969,0.217238,0.060641,0.029104,0.551927,0.005722,0.115804,1.682987,0.685204,0.600789,0.464553,0.352313,0.337262,0.338581,0.306444,0.287193,0.295776,0.287834,0.297906,0.289610,0.023263,0.012727,0.021493,0.021975,0.019322,0.019347,0.020057,0.003118,0.014870,0.020024,0.026091,0.015484,0.012729,speech
0.073092,0.010356,3.147691,0.171933,0.204426,0.614240,0.005112,0.106885,-25.239953,1.750284,0.847760,0.059587,-0.722705,-0.212382,0.081989,0.026229,-0.399650,-0.330865,-0.026018,-0.015051,-0.175304,0.023955,0.004304,0.017118,0.017830,0.048409,0.009297,0.012742,0.001251,0.010224,0.023233,0.017850,0.011161,0.021858,0.032357,0.008450,0.120426,0.032921,0.021294,0.351969,0.003270,0.072362,1.036942,0.486394,0.496293,0.411853,0.280572,0.277920,0.232981,0.214022,0.213641,0.184734,0.168250,0.201551,0.225236,0.023410,0.006177,0.015471,0.016705,0.032652,0.009216,0.009386,0.001378,0.012142,0.019005,0.016597,0.018268,0.008807,speech
0.091009,0.012021,3.103154,0.170929,0.178080,0.785903,0.007864,0.140169,-25.672989,1.297190,0.932302,-0.085455,-1.029753,-0.177465,-0.072550,0.067086,-0.274967,-0.098868,-0.021909,-0.036657,-0.275937,0.022714,0.006223,0.014021,0.014369,0.010153,0.010234,0.010956,0.001893,0.014681,0.016924,0.024069,0.013877,0.021222,0.061852,0.009244,0.206035,0.050363,0.026162,0.523094,0.005617,0.106293,1.398828,0.732771,0.596356,0.450272,0.361597,0.346556,0.368731,0.303712,0.289105,0.271065,0.308250,0.288725,0.304301,0.027660,0.009701,0.017030,0.022668,0.013758,0.013700,0.012762,0.002732,0.020139,0.018909,0.026885,0.021096,0.013209,speech
0.095864,0.009625,3.072965,0.172160,0.181752,0.805881,0.007003,0.141338,-26.056602,1.225042,0.831201,-0.173625,-1.067706,-0.147302,-0.028983,0.092200,-0.247102,-0.130863,-0.063885,0.040154,-0.235118,0.022012,0.007512,0.014104,0.011260,0.010872,0.011136,0.011981,0.001777,0.011153,0.018966,0.017274,0.009591,0.017725,0.059828,0.008468,0.192823,0.052485,0.029277,0.481462,0.004846,0.095818,1.653176,0.693310,0.556599,0.463637,0.361552,0.345980,0.322950,0.288210,0.283822,0.289384,0.260819,0.268061,0.278401,0.024566,0.010699,0.016260,0.014196,0.012829,0.015809,0.014286,0.002418,0.014920,0.021382,0.020290,0.014696,0.010202,speech
0.091569,0.009608,3.112234,0.178698,0.194049,0.750965,0.007167,0.133521,-26.311160,1.488909,0.948876,-0.130094,-1.002471,-0.070058,-0.048136,0.054314,-0.245862,-0.158417,0.000748,0.058220,-0.203977,0.021073,0.007342,0.017300,0.009092,0.014908,0.011681,0.016061,0.001630,0.016077,0.021015,0.017355,0.010065,0.019578,0.062287,0.008554,0.191274,0.053679,0.029624,0.515906,0.004612,0.103355,1.561836,0.676676,0.606106,0.448863,0.398856,0.333045,0.331200,0.278573,0.264311,0.283309,0.272136,0.276410,0.268497,0.023988,0.010812,0.019722,0.010598,0.018961,0.015375,0.016544,0.002499,0.022283,0.021827,0.017761,0.015330,0.011117,speech
0.104359,0.010479,3.111277,0.182644,0.180426,0.930928,0.007020,0.163821,-26.206103,1.166963,1.015855,-0.323928,-1.052830,-0.080039,-0.073286,0.083994,-0.329326,-0.221408,-0.107498,-0.052218,-0.221117,0.022630,0.008722,0.019994,0.017059,0.015774,0.011202,0.011037,0.001637,0.010272,0.011647,0.013239,0.009567,0.019475,0.068086,0.009231,0.200182,0.057347,0.026924,0.546654,0.004841,0.110788,1.568487,0.698390,0.611099,0.462457,0.380119,0.348039,0.338733,0.314692,0.318790,0.334482,0.340605,0.324681,0.312866,0.029272,0.013602,0.024326,0.022941,0.020417,0.014781,0.014200,0.002290,0.017055,0.015122,0.016079,0.014553,0.012495,speech
0.100423,0.018368,3.108966,0.180023,0.183007,0.836277,0.007927,0.155715,-25.498918,1.398189,1.054708,-0.280963,-1.016247,-0.028451,-0.103498,0.097740,-0.294266,-0.222362,-0.109292,-0.052937,-0.284498,0.026200,0.009490,0.024324,0.015594,0.016591,0.009872,0.011989,0.001616,0.008536,0.014378,0.015154,0.011834,0.022013,0.068623,0.015619,0.199234,0.057778,0.027495,0.540830,0.005449,0.114769,1.545443,0.672417,0.620420,0.491588,0.353405,0.330700,0.345652,0.311311,0.284478,0.306506,0.313731,0.323315,0.325266,0.031590,0.014754,0.030001,0.021202,0.022958,0.014172,0.015805,0.002480,0.012239,0.017939,0.017912,0.018057,0.013064,speech
0.089185,0.019354,3.094183,0.168667,0.186142,0.723047,0.009124,0.133027,-25.471617,1.582675,1.016889,-0.107134,-0.966092,0.015486,-0.091385,0.089296,-0.307164,-0.225332,-0.115772,-0.045464,-0.282718,0.029350,0.006392,0.028335,0.020343,0.016523,0.011650,0.014835,0.001429,0.006655,0.017303,0.021960,0.009481,0.024193,0.064921,0.018156,0.248730,0.056454,0.028865,0.540857,0.007289,0.109295,1.645507,0.674590,0.529823,0.481157,0.367905,0.337365,0.324520,0.298884,0.295449,0.265162,0.304914,0.286864,0.284196,0.034140,0.010130,0.032325,0.026391,0.020180,0.016311,0.017815,0.002075,0.009228,0.020092,0.025656,0.014415,0.013975,speech
0.096734,0.024899,3.118592,0.175728,0.185082,0.821280,0.008197,0.147325,-24.955435,1.406443,1.105072,-0.188157,-0.983424,-0.011103,-0.106243,0.101662,-0.310319,-0.149781,-0.006165,0.046917,-0.212177,0.020423,0.005022,0.017166,0.015389,0.018380,0.013105,0.014894,0.001899,0.010223,0.019266,0.018745,0.011461,0.021334,0.066682,0.022193,0.182668,0.056393,0.027036,0.527306,0.007062,0.108628,1.533945,0.639544,0.568037,0.489062,0.369950,0.342883,0.338972,0.322964,0.288518,0.280450,0.295752,0.296564,0.316430,0.030408,0.007609,0.021740,0.021710,0.025607,0.020468,0.018340,0.003078,0.015764,0.021407,0.020809,0.017673,0.013813,speech
0.074406,0.019758,3.091295,0.154571,0.182239,0.585881,0.009568,0.108474,-25.214875,1.691640,1.037525,-0.045026,-0.981670,0.027133,-0.084181,0.135738,-0.233186,-0.169564,-0.063507,-0.025270,-0.300876,0.027995,0.006066,0.024692,0.015622,0.014012,0.011895,0.017720,0.001628,0.009217,0.022706,0.024920,0.011047,0.024120,0.057801,0.016577,0.237121,0.054273,0.028364,0.490878,0.006659,0.098919,1.541061,0.660285,0.552273,0.456366,0.366506,0.331589,0.357701,0.291139,0.287918,0.278968,0.289005,0.287848,0.288883,0.032602,0.009063,0.032238,0.021271,0.016663,0.016210,0.018787,0.003065,0.012356,0.023918,0.026097,0.016042,0.013329,speech
0.076536,0.010618,3.111075,0.159405,0.186729,0.640826,0.007951,0.113165,-25.945769,1.553639,1.162191,-0.016343,-0.940003,-0.007840,-0.093541,0.178989,-0.266659,-0.153237,-0.014061,0.006043,-0.264300,0.025980,0.004017,0.018942,0.013045,0.013127,0.010024,0.016419,0.001551,0.007766,0.028406,0.031077,0.009909,0.022386,0.053050,0.009155,0.218949,0.050554,0.029908,0.479387,0.005244,0.091260,1.600636,0.655523,0.539068,0.501994,0.336590,0.314001,0.323350,0.276104,0.267924,0.262782,0.257734,0.260804,0.270852,0.030230,0.005309,0.021322,0.017919,0.015198,0.013208,0.019913,0.002611,0.010594,0.027077,0.030291,0.014475,0.011800,speech
0.085644,0.018221,3.122715,0.167104,0.183131,0.726782,0.008308,0.130887,-25.176546,1.502827,1.017441,-0.176106,-1.006721,0.000767,-0.093790,0.085617,-0.284866,-0.173625,-0.034496,-0.037646,-0.245628,0.024541,0.007601,0.022496,0.016418,0.015610,0.014234,0.015095,0.002488,0.013184,0.016214,0.018336,0.010947,0.022566,0.059246,0.015818,0.175348,0.053635,0.025723,0.547328,0.005855,0.106978,1.365976,0.610422,0.618571,0.445614,0.377023,0.361534,0.346905,0.315395,0.276247,0.289660,0.311041,0.303576,0.287159,0.027945,0.011191,0.026404,0.022885,0.017955,0.020040,0.018296,0.004581,0.017762,0.017540,0.020000,0.016138,0.012663,speech
0.062911,0.012920,3.116511,0.150978,0.189419,0.480840,0.007666,0.088016,-25.537186,1.492839,0.508152,-0.002385,-0.774937,-0.232995,0.053537,-0.078556,-0.350967,-0.306614,-0.114232,-0.113714,-0.320946,0.029476,0.007725,0.022608,0.019412,0.046088,0.010913,0.011995,0.002725,0.005081,0.013426,0.017926,0.012335,0.025601,0.035373,0.012710,0.213951,0.040295,0.033385,0.348049,0.006268,0.069198,1.520755,0.626598,0.637024,0.541238,0.286382,0.332541,0.279173,0.219229,0.245995,0.253493,0.275982,0.274210,0.262593,0.031911,0.010992,0.025123,0.022980,0.042567,0.012543,0.014394,0.004036,0.007861,0.015534,0.021631,0.017478,0.012095,speech
0.099573,0.017066,3.112406,0.175433,0.181227,0.823045,0.007464,0.150301,-25.380559,1.427101,1.057125,-0.221405,-1.023117,-0.020124,-0.054601,0.101279,-0.330081,-0.174101,-0.126051,-0.046290,-0.280769,0.022264,0.006668,0.020447,0.022841,0.011901,0.011110,0.011095,0.001718,0.008794,0.015963,0.022565,0.008916,0.020638,0.066811,0.014594,0.199006,0.059332,0.029425,0.532163,0.005016,0.107249,1.689966,0.620543,0.546831,0.495538,0.361822,0.327394,0.329884,0.292597,0.269347,0.271276,0.302607,0.270448,0.287409,0.027264,0.010646,0.022600,0.025855,0.014007,0.014008,0.012591,0.002801,0.013108,0.019329,0.026658,0.013377,0.012007,speech
0.087360,0.019521,3.107086,0.171976,0.186903,0.714057,0.008671,0.133506,-25.378065,1.670059,0.985963,-0.238625,-0.970111,-0.008988,-0.114582,0.033621,-0.280783,-0.152584,-0.056463,0.029498,-0.252161,0.020783,0.006399,0.020376,0.017754,0.015973,0.017386,0.019195,0.001522,0.013195,0.017249,0.017236,0.011690,0.023402,0.062212,0.016652,0.200097,0.055592,0.026369,0.517573,0.006261,0.108924,1.434795,0.568110,0.574385,0.388888,0.349402,0.327090,0.342299,0.300190,0.303630,0.311435,0.300367,0.287394,0.291244,0.024116,0.009587,0.024037,0.024500,0.018639,0.025540,0.019160,0.002681,0.018339,0.019868,0.021154,0.016538,0.013160,speech
0.079752,0.016847,3.095237,0.163724,0.188998,0.675259,0.008552,0.120220,-25.359309,1.507301,1.072494,-0.196966,-0.972645,0.013763,-0.158064,0.134753,-0.358436,-0.193262,-0.117426,-0.016022,-0.213503,0.020038,0.007619,0.021365,0.018142,0.024900,0.014340,0.012135,0.001401,0.010847,0.019386,0.017503,0.008311,0.022429,0.054014,0.015298,0.227695,0.052173,0.028978,0.478495,0.006179,0.094960,1.436328,0.616296,0.575811,0.499718,0.339249,0.351830,0.317412,0.297613,0.271482,0.285446,0.288424,0.292897,0.276856,0.024915,0.011469,0.024661,0.023412,0.027075,0.020528,0.013297,0.002122,0.015756,0.022794,0.019580,0.012319,0.012970,speech
0.081963,0.017869,3.121167,0.164248,0.186588,0.664443,0.009466,0.123002,-25.413364,1.692826,1.016670,-0.085818,-0.927937,-0.078600,-0.062380,0.060344,-0.307405,-0.244579,-0.130254,-0.059941,-0.312991,0.028531,0.005788,0.026573,0.018742,0.019564,0.010524,0.014755,0.001468,0.008964,0.016763,0.023583,0.010970,0.024217,0.064564,0.015239,0.183831,0.057623,0.028823,0.533488,0.007531,0.111663,1.477632,0.674086,0.542835,0.432065,0.349606,0.336244,0.322304,0.278296,0.277009,0.262591,0.306723,0.280841,0.299395,0.035100,0.007967,0.032325,0.025253,0.022779,0.015678,0.017372,0.002101,0.012457,0.018148,0.025508,0.015771,0.013065,speech
0.081273,0.014809,3.128946,0.163931,0.180440,0.694503,0.008379,0.126266,-25.467463,1.610602,1.008466,-0.201106,-0.941429,-0.047638,-0.043436,0.047613,-0.383374,-0.214360,-0.132570,-0.046708,-0.291261,0.030167,0.007169,0.019385,0.018482,0.017926,0.018085,0.018182,0.001811,0.007738,0.015991,0.021432,0.009697,0.025029,0.057340,0.012114,0.171454,0.050554,0.027378,0.482848,0.005898,0.100895,1.390442,0.565252,0.596163,0.459423,0.376133,0.340402,0.334803,0.290992,0.293650,0.287657,0.294546,0.280960,0.315106,0.033746,0.010908,0.020733,0.025271,0.022086,0.021729,0.022561,0.003045,0.010320,0.020174,0.024790,0.014921,0.013454,speech
0.072252,0.014859,3.129753,0.162662,0.194864,0.579776,0.007789,0.107893,-25.385794,1.594646,0.866210,-0.116416,-1.047596,-0.073223,-0.195724,0.008978,-0.373737,-0.234333,-0.158595,-0.054782,-0.277936,0.025258,0.009221,0.020532,0.017603,0.031106,0.017225,0.012362,0.001719,0.007698,0.015546,0.022658,0.010720,0.024876,0.046342,0.013782,0.156151,0.046449,0.025990,0.424792,0.005557,0.087213,1.263852,0.543161,0.642266,0.471320,0.346042,0.358766,0.294770,0.309540,0.298521,0.285526,0.288426,0.310827,0.305845,0.027108,0.014400,0.023509,0.021754,0.030215,0.023142,0.013692,0.002738,0.011158,0.017572,0.025306,0.014995,0.011502,speech
0.090059,0.014694,3.132317,0.172930,0.185616,0.758160,0.007302,0.139299,-25.445836,1.474970,1.031041,-0.135385,-0.969222,-0.003473,-0.089693,0.015639,-0.344276,-0.313186,-0.139042,-0.074497,-0.296945,0.024544,0.008290,0.028218,0.022194,0.022773,0.013630,0.011326,0.001646,0.005724,0.015429,0.016942,0.008702,0.023101,0.059875,0.012835,0.168700,0.052021,0.025314,0.512288,0.005005,0.102792,1.350657,0.586330,0.557721,0.478238,0.358300,0.343335,0.312448,0.276369,0.302184,0.287104,0.310777,0.276755,0.299683,0.026453,0.012863,0.031484,0.027174,0.026097,0.019095,0.013109,0.002460,0.008771,0.020364,0.021121,0.012696,0.012633,speech
0.082037,0.016736,3.127194,0.166949,0.186491,0.712926,0.007944,0.125973,-25.289915,1.550313,1.094150,-0.088432,-0.955656,-0.080887,-0.121177,0.061238,-0.330776,-0.195218,-0.125952,-0.051211,-0.267957,0.023361,0.008887,0.017668,0.018139,0.023050,0.012070,0.015845,0.001617,0.007546,0.023736,0.020185,0.009448,0.023584,0.057185,0.013897,0.169162,0.049422,0.026348,0.528943,0.005443,0.101072,1.408281,0.627165,0.557787,0.473623,0.361178,0.340851,0.311945,0.300309,0.288676,0.274592,0.255046,0.272540,0.281859,0.028810,0.013730,0.019971,0.023531,0.028059,0.017231,0.018883,0.002385,0.010620,0.025628,0.022067,0.014271,0.013323,speech
0.086780,0.016135,3.111351,0.166322,0.177583,0.789402,0.007935,0.137079,-25.368015,1.175982,0.839001,-0.294378,-1.047093,-0.196312,-0.219780,0.024740,-0.374914,-0.226738,-0.135943,-0.048504,-0.203415,0.017658,0.012013,0.019856,0.018595,0.021841,0.015173,0.011391,0.002444,0.010594,0.011881,0.015283,0.010942,0.022148,0.057195,0.015063,0.202927,0.051730,0.026357,0.521343,0.005468,0.101982,1.426149,0.660807,0.647906,0.511887,0.360459,0.351011,0.318368,0.318667,0.309719,0.342833,0.346666,0.309842,0.294330,0.021671,0.019123,0.023991,0.023323,0.025957,0.022955,0.015150,0.004140,0.017438,0.015810,0.021101,0.017027,0.012808,speech
0.099523,0.011919,3.062166,0.191623,0.199861,0.729048,0.006907,0.149274,-25.573433,1.642316,0.751192,-0.187717,-1.034846,-0.028159,0.059971,-0.013802,-0.367319,-0.358695,-0.108495,-0.137058,-0.243366,0.022349,0.012064,0.020764,0.016232,0.035844,0.014055,0.010969,0.002200,0.005245,0.011265,0.013430,0.009285,0.019968,0.075956,0.011252,0.217381,0.065552,0.027560,0.533916,0.004236,0.131060,1.361196,0.613107,0.560628,0.500036,0.343246,0.338528,0.292900,0.271181,0.256208,0.250517,0.256658,0.265023,0.271255,0.026328,0.018577,0.022296,0.019407,0.034063,0.017570,0.012305,0.003862,0.007391,0.012390,0.015679,0.013251,0.010941,speech
0.073220,0.008798,3.142556,0.168700,0.193802,0.664492,0.005052,0.113466,-25.586436,1.418633,0.740537,0.032443,-0.721059,-0.239906,0.072471,-0.158784,-0.413280,-0.385755,-0.094940,-0.047880,-0.205232,0.014884,0.005223,0.014307,0.027114,0.058468,0.011215,0.010346,0.002831,0.005896,0.017019,0.011728,0.007488,0.022670,0.033421,0.008229,0.126432,0.036798,0.030512,0.368076,0.002800,0.080810,1.229597,0.698894,0.561435,0.526249,0.298542,0.295731,0.250260,0.239778,0.242863,0.245300,0.238073,0.232800,0.229380,0.016338,0.007151,0.013450,0.027611,0.045283,0.011726,0.008792,0.004409,0.007710,0.016038,0.010604,0.009052,0.011855,speech
0.078083,0.026802,3.120023,0.159969,0.174149,0.675359,0.007342,0.125930,-24.051915,1.558023,0.922771,0.063222,-0.861621,-0.084498,-0.057365,-0.155061,-0.430892,-0.365233,-0.165989,0.018675,-0.183412,0.020864,0.004647,0.029806,0.035592,0.029313,0.024376,0.019046,0.001878,0.008383,0.008531,0.013090,0.006101,0.027359,0.043808,0.018574,0.185192,0.041470,0.020660,0.433793,0.004408,0.093725,1.054204,0.614604,0.628175,0.420993,0.349729,0.375299,0.351096,0.344881,0.290383,0.310486,0.328108,0.322075,0.273872,0.025726,0.008446,0.034999,0.045352,0.031207,0.032803,0.025010,0.002608,0.014129,0.011642,0.017100,0.009222,0.013111,speech
0.082637,0.021368,3.109401,0.165137,0.180029,0.698527,0.008542,0.130392,-24.888831,1.677680,1.013967,-0.042008,-0.925559,-0.035894,-0.086248,0.013097,-0.337992,-0.301588,-0.186331,-0.089730,-0.296910,0.029957,0.008547,0.028416,0.025238,0.025531,0.016529,0.011790,0.001588,0.005870,0.013443,0.019910,0.009814,0.025845,0.057792,0.017010,0.193958,0.051197,0.023294,0.516546,0.006291,0.109456,1.247730,0.625126,0.549917,0.420667,0.366469,0.318509,0.323182,0.297711,0.300696,0.292178,0.291409,0.282003,0.293227,0.033628,0.013552,0.031193,0.030910,0.027700,0.022664,0.013875,0.002727,0.007900,0.015358,0.022618,0.015065,0.013652,speech
0.089648,0.022948,3.114268,0.171091,0.182676,0.736592,0.008510,0.139082,-25.039329,1.492388,0.964345,-0.182780,-1.009269,-0.002147,-0.105351,0.070806,-0.345049,-0.257121,-0.167815,-0.082463,-0.255774,0.023745,0.008193,0.019914,0.023806,0.022466,0.014858,0.012617,0.002093,0.007593,0.015093,0.017188,0.008452,0.023701,0.067928,0.020077,0.188167,0.058846,0.026264,0.538125,0.006404,0.116485,1.376912,0.620753,0.637114,0.471807,0.382225,0.343414,0.334849,0.308372,0.313494,0.290266,0.292052,0.299593,0.312086,0.030096,0.012172,0.023314,0.030258,0.029709,0.021996,0.016061,0.003578,0.012501,0.017768,0.019478,0.012132,0.013891,speech
0.078739,0.011726,3.119035,0.162185,0.184590,0.659558,0.008363,0.119685,-25.858354,1.475740,0.853627,-0.187059,-1.023320,-0.083741,-0.155553,0.134072,-0.312997,-0.284118,-0.170598,-0.127561,-0.270329,0.026689,0.010375,0.021701,0.025673,0.019376,0.015476,0.010750,0.001394,0.009388,0.012304,0.014558,0.010792,0.023039,0.053391,0.011056,0.179116,0.049208,0.027618,0.489598,0.006218,0.095970,1.395633,0.610006,0.647665,0.524227,0.367912,0.350930,0.343503,0.310540,0.312761,0.283659,0.289653,0.287973,0.308030,0.029347,0.015239,0.023597,0.029184,0.023070,0.023681,0.013530,0.002031,0.014649,0.015600,0.017750,0.015806,0.012829,speech
0.086618,0.014309,3.134160,0.163567,0.176246,0.707197,0.008012,0.133186,-25.464094,1.513527,0.963759,-0.156854,-0.928568,-0.022180,-0.090834,-0.040862,-0.374338,-0.282724,-0.184576,-0.028642,-0.248478,0.026340,0.006462,0.017922,0.022244,0.025235,0.013361,0.012824,0.001839,0.008852,0.014597,0.017945,0.008184,0.022280,0.063605,0.011684,0.177638,0.054981,0.028311,0.483563,0.005084,0.104045,1.493401,0.651074,0.614847,0.469214,0.370701,0.378483,0.317474,0.292456,0.286674,0.277752,0.276376,0.291178,0.316857,0.032372,0.009576,0.018556,0.025912,0.030551,0.019228,0.015017,0.002883,0.012638,0.016586,0.021168,0.011943,0.012922,speech
0.079529,0.010697,3.078633,0.160451,0.178553,0.692453,0.009124,0.124402,-26.095343,1.533231,1.075739,-0.071504,-0.991150,-0.109005,-0.196394,-0.024629,-0.444799,-0.238903,-0.145657,-0.018733,-0.223799,0.024104,0.004944,0.025424,0.025740,0.024557,0.017126,0.015376,0.001462,0.010591,0.016121,0.015662,0.007523,0.026089,0.058750,0.008809,0.247995,0.049354,0.025957,0.499534,0.006629,0.099675,1.464881,0.662013,0.550264,0.433927,0.360973,0.349977,0.349885,0.314520,0.306517,0.280514,0.303662,0.313966,0.282188,0.031372,0.007090,0.032296,0.029642,0.031630,0.022395,0.018811,0.002260,0.016487,0.019066,0.017672,0.011867,0.015118,speech
0.083818,0.016869,3.127615,0.171946,0.190595,0.674498,0.007786,0.126873,-25.373199,1.689678,1.000731,-0.084749,-1.004211,-0.062370,-0.128765,0.017069,-0.290059,-0.293446,-0.147682,-0.061002,-0.273365,0.026045,0.009770,0.020611,0.023763,0.023737,0.013413,0.012905,0.001317,0.008205,0.018151,0.018282,0.008580,0.022680,0.060162,0.014507,0.153367,0.052647,0.026341,0.483773,0.005406,0.105827,1.344395,0.562005,0.553328,0.459394,0.359609,0.351258,0.303324,0.272646,0.268769,0.282328,0.276554,0.285916,0.268932,0.029548,0.014903,0.021145,0.025836,0.025762,0.019088,0.015072,0.001952,0.011777,0.019492,0.020786,0.012913,0.011704,speech
0.082152,0.014192,3.123026,0.168902,0.187108,0.699340,0.008005,0.125770,-25.627821,1.552962,0.993754,-0.137873,-0.973960,-0.086565,-0.164878,0.019791,-0.329543,-0.253762,-0.124454,-0.080217,-0.276327,0.026829,0.007624,0.020124,0.021831,0.022262,0.015241,0.013385,0.001578,0.009395,0.016599,0.018429,0.009485,0.023346,0.056319,0.012791,0.194044,0.049915,0.028484,0.500164,0.005841,0.098818,1.460467,0.615757,0.574240,0.452652,0.356388,0.358011,0.309363,0.282286,0.302884,0.267773,0.291538,0.296746,0.298401,0.032445,0.011342,0.023684,0.024884,0.026378,0.020857,0.015334,0.002444,0.012664,0.018441,0.021583,0.014282,0.013044,speech
0.083348,0.011472,3.131479,0.168907,0.186754,0.693142,0.007762,0.126696,-25.877892,1.599600,0.931815,-0.150309,-0.954200,-0.120580,-0.096216,0.055719,-0.287364,-0.207825,-0.122896,-0.063283,-0.307344,0.029256,0.010141,0.018434,0.018539,0.016557,0.010990,0.012862,0.001773,0.009326,0.021168,0.018992,0.010462,0.022047,0.059733,0.010602,0.156861,0.051642,0.027485,0.488383,0.005595,0.100905,1.373567,0.583462,0.579198,0.475360,0.351307,0.322374,0.299202,0.304256,0.281042,0.263239,0.279078,0.293357,0.278073,0.033217,0.015810,0.020550,0.021763,0.017210,0.015352,0.014961,0.002768,0.013315,0.024583,0.021798,0.016144,0.011683,speech
